   0.22700, 0.2250555009E+00, 0.2250555009E+00, 0.0000000000E+00
   0.22800, 0.2260297388E+00, 0.2260297388E+00, 0.0000000000E+00
   0.22900, 0.2270037532E+00, 0.2270037532E+00, 0.0000000000E+00
   0.23000, 0.2279775441E+00, 0.2279775292E+00, 0.1490116119E-07
   0.23100, 0.2289510816E+00, 0.2289510816E+00, 0.0000000000E+00
   0.23200, 0.2299243957E+00, 0.2299243957E+00, 0.0000000000E+00
   0.23300, 0.2308974862E+00, 0.2308974862E+00, 0.0000000000E+00
   0.23400, 0.2318703532E+00, 0.2318703532E+00, 0.0000000000E+00
   0.23500, 0.2328429967E+00, 0.2328429818E+00, 0.1490116119E-07
   0.23600, 0.2338153869E+00, 0.2338153869E+00, 0.0000000000E+00
   0.23700, 0.2347875535E+00, 0.2347875535E+00, 0.0000000000E+00
   0.23800, 0.2357594967E+00, 0.2357594818E+00, 0.1490116119E-07
   0.23900, 0.2367311716E+00, 0.2367311567E+00, 0.1490116119E-07
   0.24000, 0.2377026379E+00, 0.2377026230E+00, 0.1490116119E-07
   0.24100, 0.2386738509E+00, 0.2386738360E+00, 0.1490116119E-07
   0.24200, 0.2396448404E+00, 0.2396448255E+00, 0.1490116119E-07
   0.24300, 0.2406155765E+00, 0.2406155616E+00, 0.1490116119E-07
   0.24400, 0.2415860891E+00, 0.2415860742E+00, 0.1490116119E-07
   0.24500, 0.2425563186E+00, 0.2425563335E+00, 0.1490116119E-07
   0.24600, 0.2435263395E+00, 0.2435263544E+00, 0.1490116119E-07
   0.24700, 0.2444961220E+00, 0.2444961071E+00, 0.1490116119E-07
   0.24800, 0.2454656512E+00, 0.2454656363E+00, 0.1490116119E-07
   0.24900, 0.2464349419E+00, 0.2464349270E+00, 0.1490116119E-07
   0.25000, 0.2474039495E+00, 0.2474039644E+00, 0.1490116119E-07
   0.25100, 0.2483727485E+00, 0.2483727336E+00, 0.1490116119E-07
   0.25200, 0.2493412942E+00, 0.2493412942E+00, 0.0000000000E+00
   0.25300, 0.2503095865E+00, 0.2503095567E+00, 0.2980232239E-07
   0.25400, 0.2512776256E+00, 0.2512776256E+00, 0.0000000000E+00
   0.25500, 0.2522453964E+00, 0.2522453964E+00, 0.0000000000E+00
   0.25600, 0.2532129586E+00, 0.2532129586E+00, 0.0000000000E+00
   0.25700, 0.2541802227E+00, 0.2541802227E+00, 0.0000000000E+00
   0.25800, 0.2551472485E+00, 0.2551472485E+00, 0.0000000000E+00
   0.25900, 0.2561140656E+00, 0.2561140358E+00, 0.2980232239E-07
   0.26000, 0.2570805550E+00, 0.2570805550E+00, 0.0000000000E+00
   0.26100, 0.2580468357E+00, 0.2580468357E+00, 0.0000000000E+00
   0.26200, 0.2590128183E+00, 0.2590128183E+00, 0.0000000000E+00
   0.26300, 0.2599785924E+00, 0.2599785626E+00, 0.2980232239E-07
   0.26400, 0.2609440684E+00, 0.2609440386E+00, 0.2980232239E-07
   0.26500, 0.2619092464E+00, 0.2619092464E+00, 0.0000000000E+00
   0.26600, 0.2628742456E+00, 0.2628742456E+00, 0.0000000000E+00
   0.26700, 0.2638389170E+00, 0.2638389170E+00, 0.0000000000E+00
   0.26800, 0.2648034096E+00, 0.2648033798E+00, 0.2980232239E-07
   0.26900, 0.2657675445E+00, 0.2657675147E+00, 0.2980232239E-07
   0.27000, 0.2667314410E+00, 0.2667314410E+00, 0.0000000000E+00
   0.27100, 0.2676950693E+00, 0.2676950693E+00, 0.0000000000E+00
   0.27200, 0.2686584592E+00, 0.2686584592E+00, 0.0000000000E+00
   0.27300, 0.2696215510E+00, 0.2696215510E+00, 0.0000000000E+00
   0.27400, 0.2705843747E+00, 0.2705843747E+00, 0.0000000000E+00
   0.27500, 0.2715469301E+00, 0.2715469301E+00, 0.0000000000E+00
   0.27600, 0.2725092471E+00, 0.2725092173E+00, 0.2980232239E-07
   0.27700, 0.2734712362E+00, 0.2734712660E+00, 0.2980232239E-07
   0.27800, 0.2744330168E+00, 0.2744329870E+00, 0.2980232239E-07
   0.27900, 0.2753944695E+00, 0.2753944695E+00, 0.0000000000E+00
   0.28000, 0.2763556540E+00, 0.2763556540E+00, 0.0000000000E+00
   0.28100, 0.2773165703E+00, 0.2773165703E+00, 0.0000000000E+00
   0.28200, 0.2782772183E+00, 0.2782772183E+00, 0.0000000000E+00
   0.28300, 0.2792375684E+00, 0.2792375684E+00, 0.0000000000E+00
   0.28400, 0.2801976800E+00, 0.2801976502E+00, 0.2980232239E-07
   0.28500, 0.2811574340E+00, 0.2811574340E+00, 0.0000000000E+00
   0.28600, 0.2821169794E+00, 0.2821169794E+00, 0.0000000000E+00
   0.28700, 0.2830761969E+00, 0.2830762267E+00, 0.2980232239E-07
   0.28800, 0.2840351462E+00, 0.2840351462E+00, 0.0000000000E+00
   0.28900, 0.2849938571E+00, 0.2849938571E+00, 0.0000000000E+00
   0.29000, 0.2859522104E+00, 0.2859522104E+00, 0.0000000000E+00
   0.29100, 0.2869103551E+00, 0.2869103253E+00, 0.2980232239E-07
   0.29200, 0.2878681421E+00, 0.2878681421E+00, 0.0000000000E+00
   0.29300, 0.2888256907E+00, 0.2888256907E+00, 0.0000000000E+00
   0.29400, 0.2897829115E+00, 0.2897829115E+00, 0.0000000000E+00
   0.29500, 0.2907398641E+00, 0.2907398343E+00, 0.2980232239E-07
   0.29600, 0.2916965187E+00, 0.2916965187E+00, 0.0000000000E+00
   0.29700, 0.2926528752E+00, 0.2926528752E+00, 0.0000000000E+00
   0.29800, 0.2936089635E+00, 0.2936089635E+00, 0.0000000000E+00
   0.29900, 0.2945647240E+00, 0.2945647240E+00, 0.0000000000E+00
   0.30000, 0.2955202162E+00, 0.2955202162E+00, 0.0000000000E+00
   0.30100, 0.2964754105E+00, 0.2964753807E+00, 0.2980232239E-07
   0.30200, 0.2974302769E+00, 0.2974302769E+00, 0.0000000000E+00
   0.30300, 0.2983849049E+00, 0.2983848751E+00, 0.2980232239E-07
   0.30400, 0.2993391752E+00, 0.2993391752E+00, 0.0000000000E+00
   0.30500, 0.3002931774E+00, 0.3002931774E+00, 0.0000000000E+00
   0.30600, 0.3012468815E+00, 0.3012468815E+00, 0.0000000000E+00
   0.30700, 0.3022002876E+00, 0.3022002876E+00, 0.0000000000E+00
   0.30800, 0.3031533659E+00, 0.3031533659E+00, 0.0000000000E+00
   0.30900, 0.3041061461E+00, 0.3041061461E+00, 0.0000000000E+00
   0.31000, 0.3050586581E+00, 0.3050586283E+00, 0.2980232239E-07
   0.31100, 0.3060108423E+00, 0.3060108125E+00, 0.2980232239E-07
   0.31200, 0.3069626987E+00, 0.3069626987E+00, 0.0000000000E+00
   0.31300, 0.3079142570E+00, 0.3079142570E+00, 0.0000000000E+00
   0.31400, 0.3088655472E+00, 0.3088655174E+00, 0.2980232239E-07
   0.31500, 0.3098164499E+00, 0.3098164797E+00, 0.2980232239E-07
   0.31600, 0.3107671440E+00, 0.3107671142E+00, 0.2980232239E-07
   0.31700, 0.3117174506E+00, 0.3117174506E+00, 0.0000000000E+00
   0.31800, 0.3126674592E+00, 0.3126674592E+00, 0.0000000000E+00
   0.31900, 0.3136171997E+00, 0.3136171699E+00, 0.2980232239E-07
   0.32000, 0.3145665526E+00, 0.3145665526E+00, 0.0000000000E+00
   0.32100, 0.3155156672E+00, 0.3155156374E+00, 0.2980232239E-07
   0.32200, 0.3164644241E+00, 0.3164643943E+00, 0.2980232239E-07
   0.32300, 0.3174128830E+00, 0.3174128532E+00, 0.2980232239E-07
   0.32400, 0.3183609843E+00, 0.3183609843E+00, 0.0000000000E+00
   0.32500, 0.3193087876E+00, 0.3193087876E+00, 0.0000000000E+00
   0.32600, 0.3202562928E+00, 0.3202562928E+00, 0.0000000000E+00
   0.32700, 0.3212034404E+00, 0.3212034404E+00, 0.0000000000E+00
   0.32800, 0.3221503198E+00, 0.3221503198E+00, 0.0000000000E+00
   0.32900, 0.3230968416E+00, 0.3230968118E+00, 0.2980232239E-07
   0.33000, 0.3240430355E+00, 0.3240430355E+00, 0.0000000000E+00
   0.33100, 0.3249889314E+00, 0.3249889016E+00, 0.2980232239E-07
   0.33200, 0.3259344697E+00, 0.3259344399E+00, 0.2980232239E-07
   0.33300, 0.3268797100E+00, 0.3268797100E+00, 0.0000000000E+00
   0.33400, 0.3278245926E+00, 0.3278245926E+00, 0.0000000000E+00
   0.33500, 0.3287691772E+00, 0.3287691772E+00, 0.0000000000E+00
   0.33600, 0.3297134340E+00, 0.3297134042E+00, 0.2980232239E-07
   0.33700, 0.3306573629E+00, 0.3306573331E+00, 0.2980232239E-07
   0.33800, 0.3316009045E+00, 0.3316009045E+00, 0.0000000000E+00
   0.33900, 0.3325441778E+00, 0.3325441480E+00, 0.2980232239E-07
   0.34000, 0.3334871233E+00, 0.3334870934E+00, 0.2980232239E-07
   0.34100, 0.3344296813E+00, 0.3344296813E+00, 0.0000000000E+00
   0.34200, 0.3353719711E+00, 0.3353719413E+00, 0.2980232239E-07
   0.34300, 0.3363138437E+00, 0.3363138437E+00, 0.0000000000E+00
   0.34400, 0.3372554481E+00, 0.3372554481E+00, 0.0000000000E+00
   0.34500, 0.3381966949E+00, 0.3381966650E+00, 0.2980232239E-07
   0.34600, 0.3391375542E+00, 0.3391375840E+00, 0.2980232239E-07
   0.34700, 0.3400781453E+00, 0.3400781453E+00, 0.0000000000E+00
   0.34800, 0.3410183787E+00, 0.3410183787E+00, 0.0000000000E+00
   0.34900, 0.3419582844E+00, 0.3419582844E+00, 0.0000000000E+00
   0.35000, 0.3428978026E+00, 0.3428978026E+00, 0.0000000000E+00
   0.35100, 0.3438370228E+00, 0.3438370228E+00, 0.0000000000E+00
   0.35200, 0.3447758555E+00, 0.3447758555E+00, 0.0000000000E+00
   0.35300, 0.3457143605E+00, 0.3457143605E+00, 0.0000000000E+00
   0.35400, 0.3466525674E+00, 0.3466525376E+00, 0.2980232239E-07
   0.35500, 0.3475903571E+00, 0.3475903571E+00, 0.0000000000E+00
   0.35600, 0.3485278487E+00, 0.3485278487E+00, 0.0000000000E+00
   0.35700, 0.3494649529E+00, 0.3494649529E+00, 0.0000000000E+00
   0.35800, 0.3504017293E+00, 0.3504017591E+00, 0.2980232239E-07
